,Race_Name,Category,Number_stages
477,Tour of Bulgaria 2013 ,2.2/U23,6
478,"Settimana Ciclistica Lombarda by Bergamasca, Memorial Adriano Rodoni 2013 ",2.1,3
479,Okolo Jižních Čech 2013 ,2.2/U23,4
480,Brussels Cycling Classic 2013 ,1.HC,1
481,GP de Fourmies / La Voix du Nord 2013 ,1.HC,1
482,Kernen Omloop Echt-Susteren 2013 ,1.2,1
483,De Kustpijl 2013 ,1.2,1
484,Tour du Jura 2013 ,1.2,1
485,Grote Prijs Jef Scherens - Rondom Leuven 2013 ,1.1,1
486,Tour du Doubs - Conseil Général 2013 ,1.1,1
487,Tour of Britain 2013 ,2.1,8
488,Chrono Champenois Masculin International 2013 ,1.2,1
489,Rabo Baronie Breda Classic 2013 ,1.2,1
490,Grand Prix de Wallonie 2013 ,1.1,1
491,Grand Prix de la Somme « Conseil Général 80» 2013 ,1.1,1
492,Kampioenschap van Vlaanderen 2013 ,1.1,1
493, GP Costa Degli Etruschi 2013 ,1.1,1
494,GP Impanis - Van Petegem 2013 ,1.1,1
495,Tour Bohemia 2013 ,1.2,1
496,GP Industria & Commercio di Prato 2013 ,1.1,1
497,Grand Prix d\'Isbergues - Pas de Calais 2013 ,1.1,1
498,World Championships U23 - ITT 2013 ,UCI.WO.u23.TT,1
499,Ruota d'Oro - GP Festa del Perdono 2013 ,1.2,1
500,Omloop van het Houtland Lichtervelde 2013 ,1.1,1
501,Tour du Gévaudan Languedoc-Roussillon 2013 ,2.2/U23,2
502,Duo Normand 2013 ,1.1,1
503,Gooikse Pijl 2013 ,1.2,1
504,Milano-Torino 2013 ,1.HC,1
505,Sparkassen Münsterland Giro 2013 ,1.1,1
506,Tour de l\'Eurométropole 2013 ,2.1,4
507,Piccolo Giro di Lombardia 2013 ,1.2,1
508,Tour de Vendée 2013 ,1.HC,1
509,Binche-Chimay-Binche / Mémorial Frank Vandenbroucke 2013 ,1.1,1
510,Gran Premio Città di Peccioli - Coppa Sabatini 2013 ,1.1,1
511,Paris-Bourges 2013 ,1.1,1
512,Giro dell'Emilia 2013 ,1.HC,1
513,Paris - Tours 2013 ,1.HC,1
514,Gran Premio Bruno Beghelli 2013 ,1.1,1
515,Paris-Tours Espoirs 2013 ,1.2,1
516,Nationale Sluitingprijs - Putte - Kapellen 2013 ,1.1,1
517,Chrono des Nations 2013 ,1.1,1
518,Chrono des Nations U23 2013 ,1.2,1
519,National Championships Australia - ITT 2013 ,Nationals.C3.TT,1
520,National Championships Australia U23 - ITT 2013 ,-,1
521,National Championships New Zealand - ITT 2013 ,Nationals.C3.TT,1
522,National Championships New Zealand - ITT 2013 ,-,1
523,National Championships Australia - Road Race 2013 ,-,1
524,National Championships Australia - Road Race 2013 ,Nationals.C3,1
525,National Championships New Zealand - Road Race 2013 ,Nationals.C3,1
526,New Zealand Cycle Classic 2013 ,2.2/U23,5
527,Oceania Continental Championships - ITT 2013 ,UCI.Cont.Ch.TT,1
528,Oceania Cycling Championships - c.l.m. ind. / ind. TT - MU 2013 ,E-CC.TT,1
529,Oceania Cycling Championships - en ligne / ind. road race - ME 2013 ,None,1
530,Copa América de Ciclismo 2013 ,1.2,1
531,Vuelta al Tachira en Bicicleta 2013 ,2.2/U23,10
532,National Championships Uruguay - ITT 2013 ,-,1
533,National Championships Uruguay - Road Race 2013 ,Nationals.C3,1
534,Tour de San Luis 2013 ,2.1,7
535,National Championships Argentina - ITT 2013 ,-,1
536,National Championships Argentina - Road Race 2013 ,Nationals.C3,1
537,National Championships Colombia - ITT 2013 ,Nationals.C3,1
538,National Championships Colombia U23 - ITT 2013 ,-,1
539,National Championships Colombia 2013 ,Nationals.C3,1
540,Vuelta a Guatemala 2013 ,2.2/U23,8
541,Tour of the Gila 2013 ,2.2/U23,5
542,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT - MU 2013 ,E-CC.TT,1
543,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT 2013 ,UCI.Cont.Ch.TT,1
544,Pan American Championships - Road Race U23 2013 ,E-CC,1
545,Pan American Championships - Road Race 2013 ,1.HC,1
546,Amgen Tour of California 2013 ,2.HC,8
547,National Championships United States WE - ITT 2013 ,F-NC.TT.2,1
548,National Championships United States WE - Road Race 2013 ,F-NC.2,1
549,The Philadelphia Cycling Classic 2013 ,1.2,1
550,National Championships Bolivia - ITT 2013 ,-,1
551,National Championships Bolivia - Road Race 2013 ,-,1
552,National Championships Puerto Rico - Road Race 2013 ,Nationals.C3,1
553,Vuelta a Colombia 2013 ,2.2/U23,14
554,Tour de Beauce 2013 ,2.2/U23,6
555,National Championships Costa Rica - ITT 2013 ,Nationals.C3.TT,1
556,National Championships Belize - ITT 2013 ,-,1
557,National Championships Bermuda - Road Race 2013 ,-,1
558,National Championships Canada - ITT 2013 ,Nationals.C3.TT,1
559,National Championships Canada - Road Race 2013 ,Nationals.C3,1
560,National Championships Curaçao - ITT 2013 ,-,1
561,National Championships Mexico - ITT 2013 ,Nationals.C3.TT,1
562,National Championships Venezuela - ITT 2013 ,Nationals.C3.TT,1
563,National Championships Belize - Road Race 2013 ,Nationals.C3,1
564,National Championships Costa Rica - Road Race 2013 ,Nationals.C3,1
565,National Championships Guatemala - ITT 2013 ,Nationals.C3.TT,1
566,National Championships Mexico - Road Race 2013 ,Nationals.C3,1
567,National Championships Venezuela - Road Race 2013 ,Nationals.C3,1
568,National Championships Panama - ITT 2013 ,Nationals.C3.TT,1
569,National Championships Brazil - ITT 2013 ,Nationals.C3.TT,1
570,National Championships El Salvador - ITT 2013 ,Nationals.C3.TT,1
571,National Championships Brazil - Road Race 2013 ,Nationals.C3,1
572,National Championships El Salvador - Road Race 2013 ,Nationals.C3,1
573,National Championships Guatemala - Road Race 2013 ,-,1
574,National Championships Panama - Road Race 2013 ,Nationals.C3,1
575,National Championships United States U23 - Road Race 2013 ,-,1
576,National Championships United States U23 - ITT 2013 ,-,1
577,Tour de Delta 2013 ,1.2,1
578,Vuelta Ciclista a Venezuela 2013 ,2.2/U23,10
579,Tour of Elk Grove 2013 ,2.1,3
580,The Larry H.Miller Tour of Utah 2013 ,2.1,6
581,Ruta del Centro	 2013 ,2.2/U23,6
582,"Vuelta al Sur de Bolivia (Sucre, Potosi) 2013 ",2.2/U23,5
583,USA Pro Challenge 2013 ,2.HC,7
584,Tour do Rio 2013 ,2.2/U23,5
585,Tour of Alberta 2013 ,2.1,6
586,Bucks County Classic 2013 ,1.2,1
587,Tobago Cycling Classic 2013 ,1.2,1
588,Vuelta a Bolivia 2013 ,2.2/U23,12
589,National Championships Paraguay - ITT 2013 ,UCI.NC.3.TT,1
590,Vuelta Kolbi a Costa Rica 2013 ,2.2/U23,12
